"","X","id","value","location","dates","measure","micrograms","value1","normal"
"79054",79054,1022970,89,"Kannika","08-Aug-09","Aluminium",1,89,2.34462e-06
"79099",79099,1024125,89,"Sakda","08-Aug-09","Aluminium",1,89,2.34462e-06
"79144",79144,1025246,91,"Sakda","08-Aug-09","Aluminium",1,91,2.39731e-06
"79189",79189,1026367,97,"Sakda","08-Aug-09","Aluminium",1,97,2.55537e-06
"79620",79620,1009717,120,"Somchair","28-Aug-09","Aluminium",1,120,3.16128e-06
"79665",79665,1010493,112,"Busarakhan","28-Aug-09","Aluminium",1,112,2.95053e-06
"79772",79772,1024190,90,"Sakda","07-Sep-09","Aluminium",1,90,2.37096e-06
"79815",79815,1025311,100,"Sakda","07-Sep-09","Aluminium",1,100,2.6344e-06
"79858",79858,1026432,120,"Sakda","07-Sep-09","Aluminium",1,120,3.16128e-06
"80061",80061,1020785,100,"Kannika","09-Sep-09","Aluminium",1,100,2.6344e-06
"80105",80105,1021879,93,"Kannika","09-Sep-09","Aluminium",1,93,2.44999e-06
"80149",80149,1023036,87,"Kannika","09-Sep-09","Aluminium",1,87,2.29193e-06
"80287",80287,1006156,110,"Chai","22-Sep-09","Aluminium",1,110,2.89784e-06
"80355",80355,1007544,140,"Chai","22-Sep-09","Aluminium",1,140,3.68816e-06
"80397",80397,1008906,130,"Chai","22-Sep-09","Aluminium",1,130,3.42472e-06
"80465",80465,1009782,150,"Somchair","24-Sep-09","Aluminium",1,150,3.9516e-06
"80833",80833,1024283,110,"Sakda","08-Oct-09","Aluminium",1,110,2.89784e-06
"80874",80874,1025404,93,"Sakda","08-Oct-09","Aluminium",1,93,2.44999e-06
"80915",80915,1026552,90,"Sakda","08-Oct-09","Aluminium",1,90,2.37096e-06
"80962",80962,1020850,97,"Kannika","10-Oct-09","Aluminium",1,97,2.55537e-06
"81003",81003,1021979,101,"Kannika","10-Oct-09","Aluminium",1,101,2.66075e-06
"81044",81044,1023163,120,"Kannika","10-Oct-09","Aluminium",1,120,3.16128e-06
"81111",81111,1006260,130,"Chai","19-Oct-09","Aluminium",1,130,3.42472e-06
"81180",81180,1007622,140,"Chai","19-Oct-09","Aluminium",1,140,3.68816e-06
"81249",81249,1009010,120,"Chai","19-Oct-09","Aluminium",1,120,3.16128e-06
"81529",81529,1009871,147,"Somchair","30-Oct-09","Aluminium",1,147,3.87257e-06
"81597",81597,1010619,140,"Busarakhan","30-Oct-09","Aluminium",1,140,3.68816e-06
"81857",81857,1020908,51,"Kannika","13-Nov-09","Aluminium",1,51,1.34354e-06
"81897",81897,1022037,60,"Kannika","13-Nov-09","Aluminium",1,60,1.58064e-06
"81964",81964,1023221,67,"Kannika","13-Nov-09","Aluminium",1,67,1.76505e-06
"82004",82004,1024341,67,"Sakda","13-Nov-09","Aluminium",1,67,1.76505e-06
"82044",82044,1025462,59,"Sakda","13-Nov-09","Aluminium",1,59,1.5543e-06
"82084",82084,1026610,54,"Sakda","13-Nov-09","Aluminium",1,54,1.42258e-06
"82123",82123,1009959,114,"Somchair","14-Nov-09","Aluminium",1,114,3.00322e-06
"82161",82161,1010707,78,"Busarakhan","14-Nov-09","Aluminium",1,78,2.05483e-06
"82200",82200,1006366,79,"Chai","16-Nov-09","Aluminium",1,79,2.08118e-06
"82240",82240,1007728,67,"Chai","16-Nov-09","Aluminium",1,67,1.76505e-06
"82280",82280,1009116,71,"Chai","16-Nov-09","Aluminium",1,71,1.87043e-06
"82516",82516,1006460,70,"Chai","05-Dec-09","Aluminium",1,70,1.84408e-06
"82556",82556,1007822,67,"Chai","05-Dec-09","Aluminium",1,67,1.76505e-06
"82596",82596,1009210,57,"Chai","05-Dec-09","Aluminium",1,57,1.50161e-06
"82636",82636,1020966,47,"Kannika","05-Dec-09","Aluminium",1,47,1.23817e-06
"82676",82676,1022122,52,"Kannika","05-Dec-09","Aluminium",1,52,1.36989e-06
"82716",82716,1023279,60,"Kannika","05-Dec-09","Aluminium",1,60,1.58064e-06
"82756",82756,1024399,23,"Sakda","05-Dec-09","Aluminium",1,23,6.05912e-07
"82796",82796,1025520,47,"Sakda","05-Dec-09","Aluminium",1,47,1.23817e-06
"82836",82836,1026668,49,"Sakda","05-Dec-09","Aluminium",1,49,1.29086e-06
"83145",83145,1010016,87,"Somchair","19-Dec-09","Aluminium",1,87,2.29193e-06
"83185",83185,1010764,61,"Busarakhan","19-Dec-09","Aluminium",1,61,1.60699e-06
"83254",83254,1349126,55,"Kannika","10-Jan-10","Aluminium",1,55,1.44892e-06
"83292",83292,1349735,60,"Kannika","10-Jan-10","Aluminium",1,60,1.58064e-06
"83330",83330,1350344,58,"Kannika","10-Jan-10","Aluminium",1,58,1.52795e-06
"83368",83368,1350953,89,"Sakda","10-Jan-10","Aluminium",1,89,2.34462e-06
"83406",83406,1351562,80,"Sakda","10-Jan-10","Aluminium",1,80,2.10752e-06
"83444",83444,1352171,77,"Sakda","10-Jan-10","Aluminium",1,77,2.02849e-06
"83539",83539,1341157,83,"Chai","17-Jan-10","Aluminium",1,83,2.18655e-06
"83575",83575,1342361,78,"Chai","17-Jan-10","Aluminium",1,78,2.05483e-06
"83611",83611,1343565,84,"Chai","17-Jan-10","Aluminium",1,84,2.2129e-06
"83668",83668,1326721,89,"Somchair","24-Jan-10","Aluminium",1,89,2.34462e-06
"83706",83706,1327317,59,"Busarakhan","24-Jan-10","Aluminium",1,59,1.5543e-06
"111454",111454,2622989,0,"Kannika","12-Jun-14","Aluminium",1,0,0
"111488",111488,2623492,0,"Kannika","12-Jun-14","Aluminium",1,0,0
"111522",111522,2623994,0,"Kannika","12-Jun-14","Aluminium",1,0,0
